        Pcore(1)        Pcore(2)        Pcore(3)        Pcore(4)        Pcore(5)        Pcore(6)        Pcore(7)        Pcore(8)
     1.4942529     2.9885057     4.4827586     5.9770115     5.9770115     4.4827586     2.9885057     1.4942529
        Vcore(1)        Vcore(2)        Vcore(3)        Vcore(4)        Vcore(5)        Vcore(6)        Vcore(7)        Vcore(8)
             0             0             0             0             0             0             0             0
     17.560452     17.635165     17.709878      17.78459      17.78459     17.709878     17.635165     17.560452
     17.560452     17.635165     17.709878      17.78459      17.78459     17.709878     17.635165     17.560452
     17.560453     17.635165     17.709878      17.78459      17.78459     17.709878     17.635165     17.560453
     17.560453     17.635165     17.709878      17.78459      17.78459     17.709878     17.635165     17.560453
     17.560453     17.635165     17.709878     17.784591     17.784591     17.709878     17.635165     17.560453
     17.560453     17.635165     17.709878     17.784591     17.784591     17.709878     17.635165     17.560453
     17.560453     17.635165     17.709878     17.784591     17.784591     17.709878     17.635165     17.560453
     17.560453     17.635165     17.709878     17.784591     17.784591     17.709878     17.635165     17.560453
     17.560453     17.635165     17.709878     17.784591     17.784591     17.709878     17.635165     17.560453
     17.560453     17.635165     17.709878     17.784591     17.784591     17.709878     17.635165     17.560453
     17.560453     17.635166     17.709878     17.784591     17.784591     17.709878     17.635166     17.560453
     17.560453     17.635166     17.709878     17.784591     17.784591     17.709878     17.635166     17.560453
     17.560453     17.635166     17.709878     17.784591     17.784591     17.709878     17.635166     17.560453
     17.560453     17.635166     17.709878     17.784591     17.784591     17.709878     17.635166     17.560453
     17.560453     17.635166     17.709878     17.784591     17.784591     17.709878     17.635166     17.560453
     17.560453     17.635166     17.709878     17.784591     17.784591     17.709878     17.635166     17.560453
     17.560453     17.635166     17.709878     17.784591     17.784591     17.709878     17.635166     17.560453
     17.560453     17.635166     17.709879     17.784591     17.784591     17.709879     17.635166     17.560453
     17.560453     17.635166     17.709879     17.784591     17.784591     17.709879     17.635166     17.560453
     17.560453     17.635166     17.709879     17.784591     17.784591     17.709879     17.635166     17.560453
     17.560453     17.635166     17.709879     17.784591     17.784591     17.709879     17.635166     17.560453
     17.560453     17.635166     17.709879     17.784591     17.784591     17.709879     17.635166     17.560453
     17.560453     17.635166     17.709879     17.784591     17.784591     17.709879     17.635166     17.560453
     17.560453     17.635166     17.709879     17.784591     17.784591     17.709879     17.635166     17.560453
     17.560454     17.635166     17.709879     17.784591     17.784591     17.709879     17.635166     17.560454
     17.560454     17.635166     17.709879     17.784592     17.784592     17.709879     17.635166     17.560454
     17.560454     17.635166     17.709879     17.784592     17.784592     17.709879     17.635166     17.560454
     17.560454     17.635166     17.709879     17.784592     17.784592     17.709879     17.635166     17.560454
     17.560454     17.635166     17.709879     17.784592     17.784592     17.709879     17.635166     17.560454
     17.560454     17.635166     17.709879     17.784592     17.784592     17.709879     17.635166     17.560454
     17.560454     17.635166     17.709879     17.784592     17.784592     17.709879     17.635166     17.560454
     17.560454     17.635166     17.709879     17.784592     17.784592     17.709879     17.635166     17.560454
     17.560454     17.635167     17.709879     17.784592     17.784592     17.709879     17.635167     17.560454
     17.560454     17.635167     17.709879     17.784592     17.784592     17.709879     17.635167     17.560454
     17.560454     17.635167     17.709879     17.784592     17.784592     17.709879     17.635167     17.560454
     17.560454     17.635167     17.709879     17.784592     17.784592     17.709879     17.635167     17.560454
     17.560454     17.635167     17.709879     17.784592     17.784592     17.709879     17.635167     17.560454
     17.560454     17.635167     17.709879     17.784592     17.784592     17.709879     17.635167     17.560454
     17.560454     17.635167     17.709879     17.784592     17.784592     17.709879     17.635167     17.560454
     17.560454     17.635167     17.709879     17.784592     17.784592     17.709879     17.635167     17.560454
     17.560454     17.635167     17.709879     17.784592     17.784592     17.709879     17.635167     17.560454
     17.560454     17.635167      17.70988     17.784592     17.784592      17.70988     17.635167     17.560454
     17.560454     17.635167      17.70988     17.784592     17.784592      17.70988     17.635167     17.560454
     17.560454     17.635167      17.70988     17.784592     17.784592      17.70988     17.635167     17.560454
     17.560454     17.635167      17.70988     17.784592     17.784592      17.70988     17.635167     17.560454
     17.560454     17.635167      17.70988     17.784592     17.784592      17.70988     17.635167     17.560454
     17.560454     17.635167      17.70988     17.784592     17.784592      17.70988     17.635167     17.560454
     17.560454     17.635167      17.70988     17.784592     17.784592      17.70988     17.635167     17.560454
     17.560454     17.635167      17.70988     17.784592     17.784592      17.70988     17.635167     17.560454
     17.560455     17.635167      17.70988     17.784592     17.784592      17.70988     17.635167     17.560455
     17.560455     17.635167      17.70988     17.784592     17.784592      17.70988     17.635167     17.560455
     17.560455     17.635167      17.70988     17.784593     17.784593      17.70988     17.635167     17.560455
     17.560455     17.635167      17.70988     17.784593     17.784593      17.70988     17.635167     17.560455
     17.560455     17.635167      17.70988     17.784593     17.784593      17.70988     17.635167     17.560455
     17.560455     17.635167      17.70988     17.784593     17.784593      17.70988     17.635167     17.560455
     17.560455     17.635167      17.70988     17.784593     17.784593      17.70988     17.635167     17.560455
     17.560455     17.635167      17.70988     17.784593     17.784593      17.70988     17.635167     17.560455
     17.560455     17.635167      17.70988     17.784593     17.784593      17.70988     17.635167     17.560455
     17.560455     17.635167      17.70988     17.784593     17.784593      17.70988     17.635167     17.560455
     17.560455     17.635168      17.70988     17.784593     17.784593      17.70988     17.635168     17.560455
     17.560455     17.635168      17.70988     17.784593     17.784593      17.70988     17.635168     17.560455
     17.560455     17.635168      17.70988     17.784593     17.784593      17.70988     17.635168     17.560455
     17.560455     17.635168      17.70988     17.784593     17.784593      17.70988     17.635168     17.560455
