        Vcore(1)        Vcore(2)        Vcore(3)        Vcore(4)
     30.195728	     28.880446	     28.551653	     28.551653	
     30.197394	     28.882112	     28.553319	     28.553319	
     30.199059	     28.883776	     28.554983	     28.554983	
     30.200722	     28.885439	     28.556646	     28.556646	
     30.202384	       28.8871	     28.558308	     28.558308	
     30.204044	     28.888761	     28.559968	     28.559968	
     30.205703	     28.890419	     28.561626	     28.561626	
     30.207361	     28.892077	     28.563284	     28.563284	
     30.209017	     28.893733	      28.56494	      28.56494	
     30.210672	     28.895387	     28.566594	     28.566594	
     30.212325	      28.89704	     28.568247	     28.568247	
     30.213977	     28.898692	     28.569899	     28.569899	
     30.215628	     28.900342	     28.571549	     28.571549	
     30.217277	     28.901991	     28.573198	     28.573198	
     30.218925	     28.903639	     28.574846	     28.574846	
     30.220571	     28.905285	     28.576492	     28.576492	
     30.222216	      28.90693	     28.578136	     28.578136	
      30.22386	     28.908573	      28.57978	      28.57978	
     30.225502	     28.910215	     28.581422	     28.581422	
     30.227143	     28.911856	     28.583062	     28.583062	
     30.228783	     28.913495	     28.584702	     28.584702	
     30.230421	     28.915133	     28.586339	     28.586339	
     30.232057	      28.91677	     28.587976	     28.587976	
     30.233693	     28.918405	     28.589611	     28.589611	
     30.235327	     28.920038	     28.591244	     28.591244	
     30.236959	     28.921671	     28.592877	     28.592877	
      30.23859	     28.923302	     28.594508	     28.594508	
      30.24022	     28.924931	     28.596137	     28.596137	
     30.241848	     28.926559	     28.597765	     28.597765	
     30.243476	     28.928186	     28.599392	     28.599392	
     30.245101	     28.929812	     28.601017	     28.601017	
     30.246725	     28.931436	     28.602641	     28.602641	
     30.248348	     28.933058	     28.604264	     28.604264	
      30.24997	      28.93468	     28.605885	     28.605885	
      30.25159	       28.9363	     28.607505	     28.607505	
     30.253209	     28.937918	     28.609124	     28.609124	
     30.254826	     28.939536	     28.610741	     28.610741	
     30.256442	     28.941151	     28.612357	     28.612357	
     30.258057	     28.942766	     28.613971	     28.613971	
      30.25967	     28.944379	     28.615584	     28.615584	
     30.261282	     28.945991	     28.617196	     28.617196	
     30.262893	     28.947601	     28.618806	     28.618806	
