        Pcore(1)        Pcore(2)        Pcore(3)        Pcore(4)
     83.802535     57.491478     50.914279     50.914279
     83.802536     57.491479     50.914279     50.914279
     83.802536     57.491479     50.914279     50.914279
     83.802536     57.491479      50.91428      50.91428
     83.802537      57.49148      50.91428      50.91428
     83.802537      57.49148      50.91428      50.91428
     83.802538      57.49148     50.914281     50.914281
     83.802538     57.491481     50.914281     50.914281
     83.802538     57.491481     50.914281     50.914281
     83.802539     57.491481     50.914282     50.914282
     83.802539     57.491482     50.914282     50.914282
     83.802539     57.491482     50.914282     50.914282
      83.80254     57.491482     50.914283     50.914283
      83.80254     57.491483     50.914283     50.914283
      83.80254     57.491483     50.914283     50.914283
     83.802541     57.491484     50.914284     50.914284
     83.802541     57.491484     50.914284     50.914284
     83.802541     57.491484     50.914284     50.914284
     83.802542     57.491485     50.914285     50.914285
     83.802542     57.491485     50.914285     50.914285
     83.802542     57.491485     50.914285     50.914285
     83.802543     57.491486     50.914286     50.914286
     83.802543     57.491486     50.914286     50.914286
     83.802543     57.491486     50.914287     50.914287
     83.802544     57.491487     50.914287     50.914287
     83.802544     57.491487     50.914287     50.914287
     83.802544     57.491487     50.914288     50.914288
     83.802545     57.491488     50.914288     50.914288
     83.802545     57.491488     50.914288     50.914288
     83.802546     57.491488     50.914289     50.914289
     83.802546     57.491489     50.914289     50.914289
     83.802546     57.491489     50.914289     50.914289
     83.802547     57.491489      50.91429      50.91429
     83.802547      57.49149      50.91429      50.91429
     83.802547      57.49149      50.91429      50.91429
     83.802548      57.49149     50.914291     50.914291
     83.802548     57.491491     50.914291     50.914291
     83.802548     57.491491     50.914291     50.914291
     83.802549     57.491491     50.914292     50.914292
     83.802549     57.491492     50.914292     50.914292
     83.802549     57.491492     50.914292     50.914292
      83.80255     57.491492     50.914293     50.914293
      83.80255     57.491493     50.914293     50.914293
      83.80255     57.491493     50.914293     50.914293
     83.802551     57.491493     50.914294     50.914294
     83.802551     57.491494     50.914294     50.914294
     83.802551     57.491494     50.914294     50.914294
     83.802552     57.491494     50.914295     50.914295
     83.802552     57.491495     50.914295     50.914295
     83.802552     57.491495     50.914295     50.914295
     83.802553     57.491495     50.914296     50.914296
     83.802553     57.491496     50.914296     50.914296
     83.802553     57.491496     50.914296     50.914296
     83.802554     57.491496     50.914297     50.914297
     83.802554     57.491497     50.914297     50.914297
     83.802554     57.491497     50.914297     50.914297
     83.802555     57.491497     50.914298     50.914298
     83.802555     57.491498     50.914298     50.914298
     83.802555     57.491498     50.914298     50.914298
     83.802556     57.491498     50.914299     50.914299
     83.802556     57.491499     50.914299     50.914299
     83.802556     57.491499     50.914299     50.914299
     83.802557     57.491499       50.9143       50.9143
     83.802557       57.4915       50.9143       50.9143
     83.802557       57.4915       50.9143       50.9143
     83.802558       57.4915     50.914301     50.914301
     83.802558     57.491501     50.914301     50.914301
     83.802558     57.491501     50.914301     50.914301
     83.802559     57.491501     50.914302     50.914302
     83.802559     57.491502     50.914302     50.914302
     83.802559     57.491502     50.914302     50.914302
      83.80256     57.491502     50.914303     50.914303
      83.80256     57.491503     50.914303     50.914303
      83.80256     57.491503     50.914303     50.914303
     83.802561     57.491503     50.914304     50.914304
     83.802561     57.491504     50.914304     50.914304
     83.802561     57.491504     50.914304     50.914304
     83.802562     57.491504     50.914304     50.914304
     83.802562     57.491505     50.914305     50.914305
     83.802562     57.491505     50.914305     50.914305
     83.802563     57.491505     50.914305     50.914305
     83.802563     57.491506     50.914306     50.914306
     83.802563     57.491506     50.914306     50.914306
     83.802564     57.491506     50.914306     50.914306
     83.802564     57.491507     50.914307     50.914307
     83.802564     57.491507     50.914307     50.914307
     83.802565     57.491507     50.914307     50.914307
     83.802565     57.491508     50.914308     50.914308
     83.802565     57.491508     50.914308     50.914308
     83.802566     57.491508     50.914308     50.914308
     83.802566     57.491509     50.914309     50.914309
     83.802566     57.491509     50.914309     50.914309
     83.802567     57.491509     50.914309     50.914309
     83.802567     57.491509      50.91431      50.91431
     83.802567      57.49151      50.91431      50.91431
     83.802568      57.49151      50.91431      50.91431
     83.802568      57.49151     50.914311     50.914311
     83.802568     57.491511     50.914311     50.914311
     83.802569     57.491511     50.914311     50.914311
     83.802569     57.491511     50.914312     50.914312
     83.802569     57.491512     50.914312     50.914312
      83.80257     57.491512     50.914312     50.914312
      83.80257     57.491512     50.914313     50.914313
      83.80257     57.491513     50.914313     50.914313
     83.802571     57.491513     50.914313     50.914313
     83.802571     57.491513     50.914313     50.914313
     83.802571     57.491514     50.914314     50.914314
     83.802571     57.491514     50.914314     50.914314
     83.802572     57.491514     50.914314     50.914314
     83.802572     57.491515     50.914315     50.914315
     83.802572     57.491515     50.914315     50.914315
     83.802573     57.491515     50.914315     50.914315
     83.802573     57.491516     50.914316     50.914316
     83.802573     57.491516     50.914316     50.914316
     83.802574     57.491516     50.914316     50.914316
     83.802574     57.491516     50.914317     50.914317
     83.802574     57.491517     50.914317     50.914317
     83.802575     57.491517     50.914317     50.914317
     83.802575     57.491517     50.914318     50.914318
     83.802575     57.491518     50.914318     50.914318
     83.802576     57.491518     50.914318     50.914318
     83.802576     57.491518     50.914319     50.914319
     83.802576     57.491519     50.914319     50.914319
     83.802577     57.491519     50.914319     50.914319
     83.802577     57.491519     50.914319     50.914319
